"person_id","screening_date","first_offense_date","current_offense_date","offenses_within_30","before_cutoff_date","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","is_misdem","recid","recid_violent","raw_score","decile_score","race_black","race_white","race_hispanic","race_asian","race_native","sex_male","crim_inv","filt1","filt2","filt3","filt4","filt5","filt6"
7057,2014-09-22,2008-10-07,2014-09-22,5,2014-09-22,6,5,0,24,18,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,1,2,16,9,0.44,9,-0.64,0,0,0,0.44,9,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7061,2013-01-16,2012-05-11,2013-01-15,2,2013-01-15,0,1,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,19,5,-0.51,4,-2.18,1,1,0,-0.51,5,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7064,2013-02-27,2009-07-09,2013-02-26,1,2013-02-26,1,5,1,23,20,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,1,2,17,4,-0.63,4,-2.19,1,1,0,-0.63,4,1,0,0,0,0,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7065,2014-12-12,2008-10-13,2014-12-11,1,2014-12-11,10,7,5,32,26,0,2,0,0,0,0,0,0,0,0,0,17,8,1,1,1,0,8,28,9,0.51,8,-1.05,0,0,0,0.51,9,0,1,0,0,0,1,19,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7067,2013-03-01,2010-06-25,2013-03-01,1,2013-03-01,0,2,1,19,16,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,16,9,0.42,7,-1.46,0,1,1,0.42,9,0,1,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7071,2014-07-26,2014-07-25,2014-07-25,1,2014-07-25,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,-0.95,4,-2.23,1,0,0,-0.95,3,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7072,2014-08-26,2008-08-03,2014-08-25,1,2014-08-25,2,1,1,53,47,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,13,1,-1.95,1,-3.83,0,0,0,-1.95,1,0,1,0,0,0,1,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7073,2013-04-14,2010-06-22,2013-04-14,7,2013-04-14,1,5,3,28,25,0,0,0,1,2,0,0,0,2,0,0,6,3,0,0,3,1,6,24,10,0.97,10,-0.6,0,1,1,0.97,10,1,0,0,0,0,1,10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7073,2013-08-29,2010-06-22,2013-08-28,1,2013-08-28,4,7,6,28,25,0,1,0,1,4,0,0,0,2,0,0,11,4,1,1,3,1,6,24,10,0.96,9,-0.66,1,1,1,0.96,10,1,0,0,0,0,1,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7073,2014-06-04,2010-06-22,2014-06-03,1,2014-06-03,5,8,8,29,25,0,1,0,2,5,0,0,0,3,1,0,13,5,1,1,3,2,7,26,9,0.44,9,-0.79,1,1,1,0.44,9,1,0,0,0,0,1,19,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7074,2013-11-09,2010-09-28,2013-11-08,2,2013-11-08,1,21,1,21,18,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,2,17,9,0.29,5,-1.92,1,1,0,0.29,9,0,1,0,0,0,0,22,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7075,2014-10-02,2014-10-01,2014-10-01,5,2014-10-01,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3,-0.93,2,-2.64,0,0,0,-0.93,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7076,2013-12-10,2013-12-10,2013-12-10,1,2013-12-10,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,-1.63,2,-2.82,1,1,0,-1.63,2,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7077,2013-12-07,2005-02-21,2013-12-06,1,2013-12-06,4,10,3,29,20,0,0,0,1,0,0,0,0,0,0,0,14,9,0,0,0,1,7,27,9,0.32,5,-1.74,0,1,1,0.32,9,1,0,0,0,0,1,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7079,2013-04-08,2009-04-04,2013-04-06,6,2013-04-06,1,5,0,22,18,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,3,18,7,-0.07,5,-1.93,0,0,0,-0.07,7,0,1,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7080,2013-08-01,2013-07-31,2013-07-31,1,2013-07-31,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,-2.3,1,-3.88,1,0,0,-2.3,1,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7081,2014-08-13,2014-08-12,2014-08-12,3,2014-08-12,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,-0.64,6,-1.56,0,0,0,-0.64,4,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7082,2013-01-19,2013-01-18,2013-01-18,2,2013-01-18,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,7,0.01,4,-2.02,0,0,0,0.01,7,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7083,2014-10-03,2014-10-02,2014-10-02,1,2014-10-02,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,1,-2.02,1,-3.71,0,0,0,-2.02,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7084,2013-07-22,2013-07-19,2013-07-19,4,2013-07-19,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,-0.73,2,-2.8,0,0,0,-0.73,5,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7085,2014-08-28,2008-02-14,2014-08-28,3,2014-08-28,2,3,1,47,41,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,2,17,4,-0.62,2,-2.74,1,0,0,-0.62,4,0,1,0,0,0,1,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7087,2013-09-20,2013-09-19,2013-09-19,2,2013-09-19,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.32,1,-3.33,0,0,0,-2.32,1,0,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7088,2014-05-11,2014-05-10,2014-05-10,2,2014-05-10,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,-0.92,1,-2.99,1,0,0,-0.92,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7090,2014-10-31,2014-10-30,2014-10-30,3,2014-10-30,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,0.28,10,-0.51,0,0,0,0.28,8,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7091,2014-04-18,2012-11-08,2014-04-17,1,2014-04-17,0,1,1,21,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,20,7,-0.33,7,-1.31,1,0,0,-0.33,7,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7094,2014-07-27,2014-07-26,2014-07-26,1,2014-07-26,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,-1.04,1,-3.73,0,0,0,-1.04,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7095,2013-03-04,2013-02-14,2013-03-02,4,2013-03-02,0,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,20,5,-0.4,3,-2.29,1,0,0,-0.4,5,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7098,2014-10-22,2014-02-03,2014-10-21,1,2014-10-21,1,2,2,18,18,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,15,7,-0.01,10,-0.57,0,1,1,-0.01,7,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7099,2013-10-14,2003-05-28,2013-10-13,1,2013-10-13,1,1,1,31,21,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,13,2,-1.18,1,-3.08,0,0,0,-1.18,2,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7100,2013-10-01,2008-05-27,2013-09-30,2,2013-09-30,13,9,6,23,18,0,4,0,1,1,0,0,4,5,0,0,22,10,0,0,0,3,2,17,9,0.47,7,-1.42,1,1,0,0.47,9,1,0,0,0,0,1,25,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7101,2013-12-14,2013-12-13,2013-12-13,3,2013-12-13,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,-0.68,4,-2.06,0,0,0,-0.68,5,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7102,2014-09-24,2012-09-20,2014-08-24,2,2014-08-24,0,1,0,27,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1,-1.5,2,-2.8,1,0,0,-1.5,1,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7104,2013-01-24,2011-06-27,2013-01-23,2,2013-01-23,0,6,2,45,44,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,7,26,6,-0.13,4,-2.15,1,1,1,-0.13,6,0,1,0,0,0,1,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7105,2014-08-05,2007-02-25,2014-08-04,1,2014-08-04,11,9,1,25,18,0,0,0,0,1,0,0,0,3,0,0,20,16,0,0,0,4,4,21,10,0.88,5,-1.81,0,1,0,0.88,10,1,0,0,0,0,1,24,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7106,2014-12-04,2014-12-03,2014-12-03,5,2014-12-03,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,-0.66,4,-2.01,0,0,0,-0.66,4,0,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7107,2013-10-24,2007-08-20,2013-10-04,9,2013-10-04,5,11,2,26,20,0,0,0,0,1,0,0,0,8,0,0,16,9,0,0,0,3,6,25,5,-0.4,3,-2.3,0,1,0,-0.4,5,1,0,0,0,0,1,19,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7107,2013-12-11,2007-08-20,2013-12-10,2,2013-12-10,10,15,3,26,20,0,1,0,0,1,0,0,0,8,0,0,25,10,0,0,0,3,6,25,6,-0.23,5,-1.97,0,0,0,-0.23,6,1,0,0,0,0,1,28,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7109,2013-02-05,2013-02-04,2013-02-04,1,2013-02-04,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,-0.37,1,-3.06,0,0,0,-0.37,5,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7111,2013-02-12,1998-04-05,2013-02-11,1,2013-02-11,0,6,0,43,29,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,1,2,17,3,-0.84,2,-2.79,1,1,0,-0.84,3,0,1,0,0,0,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7112,2014-08-17,1981-11-06,2014-08-16,1,2014-08-16,12,6,8,54,21,0,5,0,0,0,0,0,0,0,1,1,18,11,0,0,5,1,7,27,7,-0.01,4,-2.04,1,1,1,-0.01,7,1,0,0,0,0,1,24,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7112,2014-09-12,1981-11-06,2014-09-11,2,2014-09-11,12,7,9,54,21,0,5,0,0,1,0,0,0,1,1,1,19,12,0,0,5,1,9,32,7,0.05,4,-2,0,1,1,0.05,7,1,0,0,0,0,1,25,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7114,2013-01-11,2013-01-10,2013-01-10,2,2013-01-10,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,-0.86,5,-1.87,0,1,1,-0.86,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7115,2014-07-06,2010-04-11,2014-07-05,3,2014-07-05,0,1,0,49,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,1,-2.34,1,-4.09,0,0,0,-2.34,1,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7116,2013-08-01,2004-02-03,2013-07-31,4,2013-07-31,13,6,10,29,20,0,0,0,8,1,0,0,0,0,1,0,19,9,0,0,0,2,4,21,8,0.22,8,-1,0,0,0,0.22,8,1,0,0,0,0,1,21,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7117,2013-01-19,2008-10-09,2013-01-18,2,2013-01-18,0,4,0,52,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,12,1,-1.87,1,-4.14,0,1,0,-1.87,1,0,1,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7118,2014-06-19,1985-12-25,2014-06-18,1,2014-06-18,8,9,0,53,25,0,0,0,0,0,0,0,1,0,0,3,17,14,0,0,0,5,5,22,2,-1.02,2,-2.77,0,0,0,-1.02,2,1,0,0,0,0,1,22,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7119,2013-08-15,2010-12-18,2013-08-14,1,2013-08-14,0,4,0,21,18,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,14,5,-0.34,6,-1.5,1,0,0,-0.34,5,1,0,0,0,0,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7120,2013-02-05,2013-01-02,2013-01-06,3,2013-01-06,0,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,22,4,-0.53,2,-2.7,0,1,0,-0.53,4,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7121,2013-04-04,2012-04-18,2013-04-03,1,2013-04-03,0,1,0,37,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,21,1,-1.97,1,-3.57,0,0,0,-1.97,1,0,0,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7122,2014-10-07,2014-09-15,2014-09-15,1,2014-09-15,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,-1.89,1,-3.41,1,0,0,-1.89,1,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7123,2014-01-16,2014-01-15,2014-01-15,1,2014-01-15,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,-1.01,3,-2.38,1,1,1,-1.01,2,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7125,2013-03-18,2005-01-26,2013-03-17,7,2013-03-17,1,5,1,26,18,0,1,0,0,0,0,0,0,1,0,0,7,4,0,0,0,1,1,15,7,-0.19,3,-2.45,0,0,0,-0.19,7,1,0,0,0,0,0,8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7126,2014-03-30,2014-03-29,2014-03-29,1,2014-03-29,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-1.81,1,-3.25,1,0,0,-1.81,1,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7127,2013-05-21,2012-03-11,2013-05-20,3,2013-05-20,2,4,3,22,21,0,0,0,2,1,0,0,0,1,1,0,6,2,0,0,0,1,2,16,6,-0.26,6,-1.55,1,0,0,-0.26,6,0,0,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7129,2013-06-05,2008-12-05,2013-05-13,2,2013-05-13,7,5,0,31,26,0,0,0,0,0,0,0,0,8,0,0,12,4,0,0,0,3,4,21,7,0.07,2,-2.75,0,0,0,0.07,7,1,0,0,0,0,1,15,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7130,2013-11-12,2001-01-27,2013-11-11,3,2013-11-11,4,3,4,37,25,0,1,0,1,2,0,0,0,3,1,1,7,5,0,0,0,2,6,25,3,-0.8,5,-1.96,0,1,1,-0.8,3,0,1,0,0,0,1,9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7133,2014-12-31,2008-08-26,2014-12-23,2,2014-12-23,4,7,6,25,19,0,3,0,0,0,0,0,0,0,0,0,11,7,0,0,0,1,7,26,8,0.27,8,-1.07,0,0,0,0.27,8,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7136,2014-06-24,2010-04-08,2014-06-24,1,2014-06-24,5,0,4,25,20,0,2,0,2,0,0,0,0,0,0,0,5,3,0,0,0,0,5,22,10,1.33,8,-1.06,0,1,1,1.33,10,1,0,0,0,0,1,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7138,2014-07-07,2014-07-06,2014-07-06,2,2014-07-06,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,-0.62,5,-1.77,0,0,0,-0.62,4,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7139,2013-06-19,2013-06-18,2013-06-18,3,2013-06-18,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.87,1,-3.34,0,0,0,-1.87,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7141,2014-03-19,2012-02-23,2014-03-18,4,2014-03-18,0,2,0,38,36,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,15,1,-1.86,1,-3.69,0,0,0,-1.86,1,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7142,2013-11-22,2013-11-21,2013-11-21,7,2013-11-21,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,-1.38,1,-3.18,0,0,0,-1.38,2,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7145,2013-05-25,2012-08-25,2013-05-24,1,2013-05-24,0,1,1,26,26,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,22,4,-0.55,5,-1.97,0,1,1,-0.55,4,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7147,2014-07-17,2011-03-26,2014-07-16,1,2014-07-16,0,2,2,35,32,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,15,3,-1.15,1,-3.02,1,0,0,-1.15,3,0,1,0,0,0,0,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7148,2013-01-28,1999-08-18,2013-01-27,1,2013-01-27,6,11,1,42,28,0,0,0,0,1,0,0,0,3,0,0,18,14,0,0,0,2,5,22,7,-0.02,5,-1.81,0,0,0,-0.02,7,0,0,1,0,0,1,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7149,2013-01-25,2013-01-16,2013-01-16,1,2013-01-16,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,-0.7,5,-1.8,0,0,0,-0.7,4,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7150,2013-05-28,2013-05-27,2013-05-27,3,2013-05-27,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,0.03,9,-0.7,1,1,0,0.03,8,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7153,2014-02-15,2014-02-14,2014-02-14,1,2014-02-14,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,-0.71,6,-1.58,1,0,0,-0.71,4,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7154,2013-02-03,1982-11-11,2013-02-02,1,2013-02-02,1,0,0,53,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,1,-1.89,1,-3.46,1,0,0,-1.89,1,0,1,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7156,2013-01-04,1988-09-10,2013-01-03,4,2013-01-03,2,4,1,45,20,0,0,0,1,0,0,0,0,0,0,0,7,3,0,0,0,3,5,22,3,-0.99,3,-2.55,0,0,0,-0.99,3,1,0,0,0,0,1,10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7157,2014-03-09,2012-02-07,2014-03-08,1,2014-03-08,0,1,0,25,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,18,2,-1.13,2,-2.76,1,0,0,-1.13,2,0,0,1,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7158,2013-11-20,2007-05-10,2013-11-19,2,2013-11-19,2,1,2,24,18,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,16,6,-0.23,3,-2.48,0,1,0,-0.23,6,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7159,2013-09-24,2010-08-01,2013-09-23,3,2013-09-23,0,1,0,31,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,2,-1.19,2,-2.92,0,0,0,-1.19,2,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7160,2014-04-20,2011-05-07,2014-04-19,3,2014-04-19,0,7,0,21,18,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,20,6,-0.19,5,-1.82,0,1,0,-0.19,6,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7161,2014-10-14,2014-10-02,2014-10-02,3,2014-10-02,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,-0.94,2,-2.6,0,0,0,-0.94,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7166,2013-07-22,2012-10-07,2013-07-19,1,2013-07-19,0,1,0,31,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,5,-0.6,2,-2.64,0,0,0,-0.6,5,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7167,2013-01-28,2011-04-28,2013-01-27,4,2013-01-27,0,3,0,37,35,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,13,5,-0.62,1,-3.12,1,0,0,-0.62,5,1,0,0,0,0,0,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7168,2014-10-04,2011-06-25,2014-10-03,1,2014-10-03,0,1,0,35,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,17,3,-1.18,1,-3.16,1,0,0,-1.18,3,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7169,2014-10-10,2014-10-09,2014-10-09,1,2014-10-09,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,7,-0.09,4,-2.22,0,0,0,-0.09,7,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7170,2013-02-19,2013-02-19,2013-02-19,2,2013-02-19,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,5,-0.33,6,-1.7,0,0,0,-0.33,5,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
7172,2014-06-04,2014-02-01,2014-06-03,1,2014-06-03,1,0,1,18,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,4,-1.02,5,-1.88,0,0,0,-1.02,4,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7174,2013-01-18,1995-06-21,2013-01-18,1,2013-01-18,10,16,15,46,29,0,3,0,3,1,0,0,0,1,0,1,26,19,0,0,4,3,6,25,7,0.02,5,-1.76,1,0,0,0.02,7,1,0,0,0,0,1,33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7176,2013-05-27,1998-05-18,2013-05-26,1,2013-05-26,0,1,0,32,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,1,-1.82,1,-3.31,0,0,0,-1.82,1,0,1,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7177,2013-05-07,2012-04-21,2013-05-06,1,2013-05-06,0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2,-1.05,5,-1.86,1,0,0,-1.05,2,0,0,1,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7178,2014-02-26,1994-12-18,2014-02-25,4,2014-02-25,5,12,4,41,22,0,0,0,1,2,0,0,0,0,0,0,17,6,0,0,0,2,6,24,6,-0.26,7,-1.41,0,1,0,-0.26,6,1,0,0,0,0,1,19,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7179,2014-11-12,2002-06-06,2014-10-15,5,2014-10-15,2,2,2,65,53,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,2,2,16,1,-2,1,-3.28,0,0,0,-2,1,0,1,0,0,0,1,6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7180,2013-08-10,2000-07-25,2013-08-09,2,2013-08-09,7,1,1,34,21,0,0,0,1,0,0,0,0,0,0,0,8,5,0,0,0,4,3,18,4,-0.74,3,-2.26,1,1,0,-0.74,4,0,0,1,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7182,2014-11-11,2014-11-10,2014-11-10,1,2014-11-10,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,-0.65,6,-1.57,1,0,0,-0.65,4,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7184,2013-04-26,2008-11-20,2013-04-25,2,2013-04-25,1,2,0,23,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,2,16,8,0.15,8,-1.12,0,1,0,0.15,8,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
